name,price,fuel_type,year,kms,cv,location,url,brand,model,engine,version
MAZDA MX-5 2.0 Zenith Sport ST,22699.0,Gasolina,2019,38166,184,Valencia,https://www.coches.net/mazda-mx-5-20-135kw-184cv-zenith-sport-st-2p-gasolina-2019-en-valencia-60191102-covo.aspx,Mazda,MX5,2.0,2.0 ZENITH SPORT ST
MAZDA MX5 Heritage 1.6,13000.0,Gasolina,2005,53828,110,Madrid,https://www.coches.net/mazda-mx5-heritage-16-2p-gasolina-2005-en-madrid-60655105-covo.aspx,Mazda,MX5,1.6,1.6 HERITAGE
MAZDA MX5,29000.0,Gasolina,2019,56000,184,Barcelona,https://www.coches.net/mazda-mx5-gasolina-2019-en-barcelona-60659215-covo.aspx,Mazda,MX5,2.0,2.0 ROADSTER
MAZDA MX5 2.0 Zenith Sport RF,25990.0,Gasolina,2019,73000,184,Murcia,https://www.coches.net/mazda-mx5-20-135kw-184cv-zenith-sport-rf-2p-gasolina-2019-en-murcia-60643678-covo.aspx,Mazda,MX5,2.0,2.0 ZENITH SPORT RF
MAZDA MX5 Active 1.8,10900.0,Gasolina,2006,170000,126,Sevilla,https://www.coches.net/mazda-mx5-active-18-2p-gasolina-2006-en-sevilla-59932000-covo.aspx,Mazda,MX5,1.8,1.8 ACTIVE
MAZDA MX5 2.0 Zenith RF,29900.0,Gasolina,2018,39400,184,A Coruña,https://www.coches.net/mazda-mx5-20-135kw-184cv-zenith-rf-2p-gasolina-2018-en-a_coruna-60646220-covo.aspx,Mazda,MX5,2.0,2.0 ZENITH RF
MAZDA MX5 1.6 16v Phoenix,7200.0,Gasolina,2002,149000,110,Valencia,https://www.coches.net/mazda-mx5-16-16v-phoenix-2p-gasolina-2002-en-valencia-60713535-covo.aspx,Mazda,MX5,1.6,1.6 16V PHOENIX
MAZDA MX-5 1.5 Origin ST,22300.0,Gasolina,2021,63000,132,Madrid,https://www.coches.net/mazda-mx-5-15-97kw-132cv-origin-st-2p-gasolina-2020-en-madrid-59921316-covo.aspx,Mazda,MX5,1.5,1.5 ORIGIN ST
MAZDA MX5 1.5 Evolution ST,18500.0,Gasolina,2019,92000,132,Las Palmas,https://www.coches.net/mazda-mx5-15-97kw-132cv-evolution-st-2p-gasolina-2019-en-las_palmas-60584932-covo.aspx,Mazda,MX5,1.5,1.5 EVOLUTION ST
MAZDA MX5 MX-5 LSD,11500.0,Gasolina,1993,202000,115,Madrid,https://www.coches.net/mazda-mx5-mx-5-lsd-2p-gasolina-1993-en-madrid-59961298-covo.aspx,Mazda,MX5,No data,MX-5 LSD
MAZDA MX5 2.0 Luxury Sport,24500.0,Gasolina,2017,93000,160,Barcelona,https://www.coches.net/mazda-mx5-20-118kw-160cv-luxury-sport-2p-gasolina-2017-en-barcelona-60622051-covo.aspx,Mazda,MX5,2.0,2.0 LUXURY SPORT
MAZDA MX5 Active 1.8,10500.0,Gasolina,2007,185000,126,Asturias,https://www.coches.net/mazda-mx5-active-18-2p-gasolina-2007-en-asturias-60592813-covo.aspx,Mazda,MX5,1.8,1.8 ACTIVE
MAZDA MX5 1.6 16v Active,9600.0,Gasolina,2003,72000,110,Madrid,https://www.coches.net/mazda-mx5-16-16v-active-2p-gasolina-2003-en-madrid-60560148-covo.aspx,Mazda,MX5,1.6,1.6 16V ACTIVE
MAZDA MX5 Active 1.8 Roadster Coupe,11200.0,Gasolina,2007,118500,126,Madrid,https://www.coches.net/mazda-mx5-active--18-roadster-coupe-2p-gasolina-2007-en-madrid-60523326-covo.aspx,Mazda,MX5,1.8,1.8 COUPE ACTIVE
MAZDA MX5 Active 1.8,11999.0,Gasolina,2006,119758,126,Barcelona,https://www.coches.net/mazda-mx5-active-18-2p-gasolina-2006-en-barcelona-60554760-covo.aspx,Mazda,MX5,1.8,1.8 ACTIVE
MAZDA MX-5 2.0 Zenith ST,26900.0,Gasolina,2019,55500,184,Barcelona,https://www.coches.net/mazda-mx-5-20-135kw-184cv-zenith-st-2p-gasolina-2019-en-barcelona-60561040-covo.aspx,Mazda,MX5,2.0,2.0 ZENITH ST
MAZDA MX5 Active 1.8,13400.0,Gasolina,2009,90000,126,Málaga,https://www.coches.net/mazda-mx5-active-18-2p-gasolina-2009-en-malaga-60173642-covo.aspx,Mazda,MX5,1.8,1.8 ACTIVE
MAZDA MX5 SKYACTIVG 2.0 MT Zenith,27900.0,Gasolina,2021,21100,184,Málaga,https://www.coches.net/mazda-mx5-skyactivg-20-135kw-184cv-mt-zenith-2p-gasolina-2021-en-malaga-60547829-covo.aspx,Mazda,MX5,2.0,2.0 SKYACTIVG MT ZENITH
MAZDA MX5 SKYACTIVG 2.0 MT Zenith,30500.0,Gasolina,2023,58000,184,Madrid,https://www.coches.net/mazda-mx5-skyactivg-20-135kw-184cv-mt-zenith-2p-gasolina-2023-en-madrid-59885924-covo.aspx,Mazda,MX5,2.0,2.0 SKYACTIVG MT ZENITH
MAZDA MX5 Active 1.8,15999.0,Gasolina,2009,124000,126,Alicante,https://www.coches.net/mazda-mx5-active--18-2p-gasolina-2009-en-alicante-60587491-covo.aspx,Mazda,MX5,1.8,1.8 ACTIVE
MAZDA MX5 2.0 Luxury,21000.0,Gasolina,2017,70000,160,Madrid,https://www.coches.net/mazda-mx5-20-118kw-160cv-luxury-2p-gasolina-2017-en-madrid-59814472-covo.aspx,Mazda,MX5,2.0,2.0 LUXURY
MAZDA MX5 Active 1.8,9500.0,Gasolina,2006,140000,126,Girona,https://www.coches.net/mazda-mx5-active--18-2p-gasolina-2006-en-girona-60463023-covo.aspx,Mazda,MX5,1.8,1.8 ACTIVE
MAZDA MX5 Active 1.6,6300.0,Gasolina,2005,140500,110,La Rioja,https://www.coches.net/mazda-mx5-active-16-2p-gasolina-2005-en-la_rioja-60509875-covo.aspx,Mazda,MX5,1.6,1.6 ACTIVE
MAZDA MX5,9499.0,Gasolina,2005,174072,146,Valencia,https://www.coches.net/mazda-mx5-gasolina-2005-en-valencia-59292254-covo.aspx,Mazda,MX5,1.8,1.8
MAZDA MX5 1.6 16v Phoenix,10500.0,Gasolina,2003,165000,110,Madrid,https://www.coches.net/mazda-mx5-16-16v-phoenix-2p-gasolina-2003-en-madrid-60425030-covo.aspx,Mazda,MX5,1.6,1.6 16V PHOENIX
MAZDA MX5 Hit 1.8,13500.0,Gasolina,2005,44000,146,Barcelona,https://www.coches.net/mazda-mx5-hit-18-2p-gasolina-2005-en-barcelona-60333390-covo.aspx,Mazda,MX5,1.8,1.8 HIT
MAZDA MX5 1.5 SKYACTIVG PrimeLine,28700.0,Gasolina,2024,8600,132,Alicante,https://www.coches.net/mazda-mx5-15-skyactivg-97kw-132cv-primeline-2p-gasolina-2024-en-alicante-59818408-covo.aspx,Mazda,MX5,1.5,1.5 SKYACTIVG PRIMELINE
MAZDA MX5 1.5 Luxury,21500.0,Gasolina,2016,32000,131,Alicante,https://www.coches.net/mazda-mx5-15-96kw-131cv-luxury-2p-gasolina-2016-en-alicante-60377900-covo.aspx,Mazda,MX5,1.5,1.5 LUXURY
MAZDA MX5 2.0 Luxury Sport,19750.0,Gasolina,2017,95000,160,Zamora,https://www.coches.net/mazda-mx5-20-118kw-160cv-luxury-sport-2p-gasolina-2017-en-pontevedra-60370417-covo.aspx,Mazda,MX5,2.0,2.0 LUXURY SPORT
MAZDA MX-5 2.0 GE 30 Aniversario ST,29990.0,Gasolina,2019,18074,184,Baleares,https://www.coches.net/mazda-mx-5-20-ge-135kw-184cv-30-aniversario-st-2p-gasolina-2019-en-baleares-60239018-covo.aspx,Mazda,MX5,2.0,2.0 GE 30 ANIVERSARIO ST
MAZDA MX5,8900.0,Gasolina,2004,101000,146,Baleares,https://www.coches.net/mazda-mx5-gasolina-2004-en-baleares-60381202-covo.aspx,Mazda,MX5,1.8,1.8
MAZDA MX5 2.0 Luxury Sport,20990.0,Gasolina,2016,29850,160,Murcia,https://www.coches.net/mazda-mx5-20-118kw-160cv-luxury-sport-2p-gasolina-2016-en-murcia-60368910-covo.aspx,Mazda,MX5,2.0,2.0 LUXURY SPORT
MAZDA MX5 2.0 Luxury RF,22500.0,Gasolina,2017,90000,160,A Coruña,https://www.coches.net/mazda-mx5-20-118kw-160cv-luxury-rf-2p-gasolina-2017-en-a_coruna-56030021-covo.aspx,Mazda,MX5,2.0,2.0 LUXURY RF
MAZDA MX5 Active 2.0,16300.0,Gasolina,2006,147000,160,Tarragona,https://www.coches.net/mazda-mx5-active--20-2p-gasolina-2006-en-tarragona-60150234-covo.aspx,Mazda,MX5,2.0,2.0 ACTIVE
MAZDA MX5 Active 1.8,15600.0,Gasolina,2010,69600,126,Cádiz,https://www.coches.net/mazda-mx5-active--18-2p-gasolina-2010-en-cadiz-60123196-covo.aspx,Mazda,MX5,1.8,1.8 ACTIVE
MAZDA MX5,18000.0,Gasolina,2006,39800,160,Las Palmas,https://www.coches.net/mazda-mx5-gasolina-2006-en-las_palmas-58447237-covo.aspx,Mazda,MX5,2.0,2.0
MAZDA MX5 2.0 Luxury Sport,27000.0,Gasolina,2016,16800,160,Asturias,https://www.coches.net/mazda-mx5-20-118kw-160cv-luxury-sport-2p-gasolina-2016-en-asturias-60001546-covo.aspx,Mazda,MX5,2.0,2.0 LUXURY SPORT
MAZDA MX5 1.8 16v Sportive,9000.0,Gasolina,2003,144379,146,Las Palmas,https://www.coches.net/mazda-mx5-18-16v-sportive-2p-gasolina-2003-en-las_palmas-60528955-covo.aspx,Mazda,MX5,1.8,1.8 16V SPORTIVE
MAZDA MX5 2.0 Zenith ST,41990.0,Gasolina,2019,21400,184,Barcelona,https://www.coches.net/mazda-mx5-20-135kw-184cv-zenith-st-2p-gasolina-2019-en-barcelona-60451872-covo.aspx,Mazda,MX5,2.0,2.0 ZENITH ST
MAZDA MX-5 1.5 Style Nav,23399.0,Gasolina,2017,46118,131,Tarragona,https://www.coches.net/mazda-mx-5-1.5-96kw-131cv-style-nav-2p-gasolina-2017-en-tarragona-60351457-covo.aspx,Mazda,MX5,1.5,1.5 STYLE NAV
MAZDA MX5 1.8 16V GLX,8500.0,Gasolina,2000,102000,140,Sta. C. Tenerife,https://www.coches.net/mazda-mx5-18-16v-glx-2p-gasolina-2000-en-sta_c_tenerife-60678079-covo.aspx,Mazda,MX5,1.8,1.8 16V GLX
MAZDA MX5 Active 1.8,16999.0,Gasolina,2007,204000,126,Málaga,https://www.coches.net/mazda-mx5-active-18-2p-gasolina-2007-en-malaga-60119967-covo.aspx,Mazda,MX5,1.8,1.8 ACTIVE
MAZDA MX5 MX-5,10000.0,Gasolina,1990,148000,115,Baleares,https://www.coches.net/mazda-mx5-mx-5-2p-gasolina-1990-en-baleares-60675087-covo.aspx,Mazda,MX5,No data,MX-5
MAZDA MX5 1.5 Style,17900.0,Gasolina,2016,82100,131,Navarra,https://www.coches.net/mazda-mx5-15-96kw-131cv-style-2p-gasolina-2016-en-navarra-59883263-covo.aspx,Mazda,MX5,1.5,1.5 STYLE
MAZDA MX5 1.5 Luxury,18900.0,Gasolina,2016,129000,131,Barcelona,https://www.coches.net/mazda-mx5-15-96kw-131cv-luxury-2p-gasolina-2016-en-barcelona-60397423-covo.aspx,Mazda,MX5,1.5,1.5 LUXURY
MAZDA MX5 1.5 Luxury,15900.0,Gasolina,2015,127000,131,Lleida,https://www.coches.net/mazda-mx5-15-96kw-131cv-luxury-2p-gasolina-2015-en-lleida-60342440-covo.aspx,Mazda,MX5,1.5,1.5 LUXURY
MAZDA MX5 2.0 SKYACTIVG 184 CV MT Homura,35000.0,Gasolina,2023,25000,184,Madrid,https://www.coches.net/mazda-mx5-20-skyactivg-135-kw-184-cv-mt-homura-2p-gasolina-2023-en-madrid-60343085-covo.aspx,Mazda,MX5,2.0,2.0 SKYACTIVG 184 CV MT HOMURA
MAZDA MX5 10th Anniversary,10400.0,Gasolina,1999,206000,140,Toledo,https://www.coches.net/mazda-mx5-10th-anniversary-2p-gasolina-1999-en-toledo-60643934-covo.aspx,Mazda,MX5,No data,10TH ANNIVERSARY
MAZDA MX5 Active 1.8 Roadster Coupe,11700.0,Gasolina,2011,172000,126,Alicante,https://www.coches.net/mazda-mx5-active--18-roadster-coupe-2p-gasolina-2011-en-alicante-60461945-covo.aspx,Mazda,MX5,1.8,1.8 COUPE ACTIVE
MAZDA MX5 1.6 16V FE,10000.0,Gasolina,1999,195000,110,Baleares,https://www.coches.net/mazda-mx5-16-16v-fe-2p-gasolina-1999-en-baleares-60621622-covo.aspx,Mazda,MX5,1.6,1.6 16V FE
MAZDA MX5 1.6 16V,7999.0,Gasolina,1999,101900,90,Girona,https://www.coches.net/mazda-mx5-16-16v-2p-gasolina-1999-en-girona-60589505-covo.aspx,Mazda,MX5,1.6,1.6 16V
MAZDA MX5 MX-5,13800.0,Gasolina,1990,119111,115,Granada,https://www.coches.net/mazda-mx5-mx-5-2p-gasolina-1990-en-granada-60599427-covo.aspx,Mazda,MX5,No data,MX-5
MAZDA MX5 1.8 16v Special Version,9500.0,Gasolina,2000,154000,140,Madrid,https://www.coches.net/mazda-mx5-18-16v-special-version-2p-gasolina-2000-en-madrid-60539930-covo.aspx,Mazda,MX5,1.8,1.8 16V SPECIAL VERSION
MAZDA MX5 1.8 16V GLX 2p.,8000.0,Gasolina,1998,270000,140,Madrid,https://www.coches.net/mazda-mx5-18-16v-glx-2p-gasolina-1998-en-madrid-56548028-covo.aspx,Mazda,MX5,1.8,1.8 16V GLX 2P.
MAZDA MX5 1.6 16v Touring,9900.0,Gasolina,2001,124000,110,Valencia,https://www.coches.net/mazda-mx5-16-16v-touring-2p-gasolina-2001-en-valencia-59769271-covo.aspx,Mazda,MX5,1.6,1.6 16V TOURING
MAZDA MX5 1.6 16v Special Version,6500.0,Gasolina,2000,236700,110,Valencia,https://www.coches.net/mazda-mx5-16-16v-special-version-2p-gasolina-2000-en-valencia-60214938-covo.aspx,Mazda,MX5,1.6,1.6 16V SPECIAL VERSION
MAZDA MX5 1.8 16V,8500.0,Gasolina,1999,158000,131,Murcia,https://www.coches.net/mazda-mx5-18-16v-2p-gasolina-1999-en-murcia-60254008-covo.aspx,Mazda,MX5,1.8,1.8 16V
MAZDA MX5 1.8 16v Touring,8900.0,Gasolina,2002,159000,140,Madrid,https://www.coches.net/mazda-mx5-18-16v-touring-2p-gasolina-2002-en-madrid-60343894-covo.aspx,Mazda,MX5,1.8,1.8 16V TOURING
MAZDA MX5 1.8 16v Special Version,9900.0,Gasolina,2002,159000,140,Valencia,https://www.coches.net/mazda-mx5-18-16v-special-version-2p-gasolina-2002-en-valencia-60185631-covo.aspx,Mazda,MX5,1.8,1.8 16V SPECIAL VERSION
MAZDA MX5 1.8 16v Sportive,8500.0,Gasolina,2002,118000,146,Alicante,https://www.coches.net/mazda-mx5-18-16v-sportive-2p-gasolina-2002-en-alicante-60121746-covo.aspx,Mazda,MX5,1.8,1.8 16V SPORTIVE
MAZDA MX5 1.6 16V FE,11800.0,Gasolina,2000,15000,110,Castellón,https://www.coches.net/mazda-mx5-16-16v-fe-2p-gasolina-2000-en-castellon-60698755-covo.aspx,Mazda,MX5,1.6,1.6 16V FE
MAZDA MX-5 1.6 16V GLX,7500.0,Gasolina,1999,134614,110,Zaragoza,https://www.coches.net/mazda-mx-5-16-16v-glx-2p-gasolina-1999-en-zaragoza-60287192-covo.aspx,Mazda,MX5,1.6,1.6 16V GLX
MAZDA MX5 MX-5,12500.0,Gasolina,1990,113703,115,Asturias,https://www.coches.net/mazda-mx5-mx-5-2p-gasolina-1990-en-asturias-60407092-covo.aspx,Mazda,MX5,No data,MX-5
MAZDA MX5 1.6 16V,16750.0,Gasolina,1996,49000,90,Barcelona,https://www.coches.net/mazda-mx5-16-16v-2p-gasolina-1996-en-barcelona-60524760-covo.aspx,Mazda,MX5,1.6,1.6 16V
MAZDA MX5,5200.0,Gasolina,2000,181000,110,Segovia,https://www.coches.net/mazda-mx5-gasolina-2000-en-orense-60206449-covo.aspx,Mazda,MX5,1.6,1.6
MAZDA MX5 1.6 16V GLX,6500.0,Gasolina,2000,160000,110,Toledo,https://www.coches.net/mazda-mx5-16-16v-glx-2p-gasolina-2000-en-toledo-59302212-covo.aspx,Mazda,MX5,1.6,1.6 16V GLX
MAZDA MX5 MX-5 1.8I 16V HT,79990.0,Gasolina,1997,106000,133,A Coruña,https://www.coches.net/mazda-mx5-mx-5-18i-16v-ht-2p-gasolina-1994-en-a-coruna-55052811-covo.aspx,Mazda,MX5,1.8,1.8 MX-5 16V HT
MAZDA MX5 1.6 16v Special Version 2p.,6500.0,Gasolina,2000,320000,110,Barcelona,https://www.coches.net/mazda-mx5-16-16v-special-version-2p-gasolina-2000-en-barcelona-40173458-covo.aspx,Mazda,MX5,1.6,1.6 16V SPECIAL VERSION 2P.
FORD Mustang 5.0 TiVCT V8 Mustang GT Fastb.,54990.0,Gasolina,2024,1,450,Toledo,https://www.coches.net/km-0/ford/mustang/toledo/50_tivct_v8_331kw_mustang_gt_fastb-gasolina-de-km0-58417544-kovn.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT FASTB.
FORD Mustang 5.0 TiVCT V8 Mustang GT ATConv.,45990.0,Gasolina,2023,57230,450,Madrid,https://www.coches.net/ford-mustang-5.0-tivct-v8-331kw-mustang-gt-atconv.-2p-gasolina-2023-en-madrid-60609468-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT ATCONV.
FORD Mustang 5.0 TiVCT V8 Mustang GT ATFast.,59900.0,Gasolina,2024,400,450,Asturias,https://www.coches.net/ford-mustang-50-tivct-v8-331kw-mustang-gt-atfast-2p-gasolina-2024-en-asturias-60788036-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT ATFAST.
FORD Mustang 5.0 TiVCT V8 Mustang GT A.Fast.,38499.0,Gasolina,2016,48000,418,Barcelona,https://www.coches.net/ford-mustang-50-tivct-v8-418cv-mustang-gt-afast-2p-gasolina-2015-en-barcelona-60135198-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT A.FAST.
FORD Mustang 2.3 EcoBoost Mustang Aut. Conv.,32900.0,Gasolina,2015,130000,310,Málaga,https://www.coches.net/ford-mustang-2.3-ecoboost-314cv-mustang-aut.-conv.-2p-gasolina-2015-en-malaga-60797767-covo.aspx,Ford,Mustang,2.3,2.3 ECOBOOST MUSTANG AUT. CONV.
FORD Mustang 5.0 TiVCT V8 Mustang GT A.Fast.,37499.0,Gasolina,2017,93205,418,Sevilla,https://www.coches.net/ford-mustang-5.0-tivct-v8-307kw-mustang-gt-a.fast.-2p-gasolina-2017-en-sevilla-60621285-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT A.FAST.
FORD Mustang 5.0 TiVCT V8 Mustang GT A.Fast.,38000.0,Gasolina,2018,94000,450,Barcelona,https://www.coches.net/ford-mustang-5.0-tivct-v8-331kw-mustang-gt-a.fast.-2p-gasolina-2018-en-barcelona-60276622-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT A.FAST.
FORD Mustang 5.0 TiVCT V8 Mustang GT A.Conv.,41990.0,Gasolina,2020,95000,450,Málaga,https://www.coches.net/ford-mustang-5.0-tivct-v8-331kw-mustang-gt-a.conv.-2p-gasolina-2020-en-malaga-59104814-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT A.CONV.
FORD Mustang 2.3 EcoBoost Mustang Aut. Fastb.,31990.0,Gasolina,2017,70100,314,Madrid,https://www.coches.net/ford-mustang-2.3-ecoboost-231kw-mustang-aut.-fastb.-2p-gasolina-2017-en-madrid-60344034-covo.aspx,Ford,Mustang,2.3,2.3 ECOBOOST MUSTANG AUT. FASTB.
FORD Mustang 5.0 TiVCT V8 Mustang GT Fastb.,55000.0,Gasolina,2020,97458,450,Murcia,https://www.coches.net/ford-mustang-5.0-tivct-v8-331kw-mustang-gt-fastb.-2p-gasolina-2021-en-murcia-59351434-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT FASTB.
FORD Mustang 5.0 TiVCT V8 Mustang GT Conv.,72000.0,Gasolina,2025,5,450,Murcia,https://www.coches.net/ford-mustang-5.0-tivct-v8-331kw-mustang-gt-conv.-2p-gasolina-2024-en-murcia-60031382-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT CONV.
FORD Mustang 5.0 TiVCT V8 Mustang GT BullitFastsb.,53000.0,Gasolina,2020,71000,459,Barcelona,https://www.coches.net/ford-mustang-50-tivct-v8-mustang-gt-bullitfastsb-2p-gasolina-2020-en-barcelona-60791631-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT BULLITFASTSB.
FORD Mustang 2.3 EcoBoost Mustang Fastback,33990.0,Gasolina,2017,62000,314,Sta. C. Tenerife,https://www.coches.net/ford-mustang-2.3-ecoboost-231kw-mustang-fastback-2p-gasolina-2017-en-sta.-c.-tenerife-60594764-covo.aspx,Ford,Mustang,2.3,2.3 ECOBOOST MUSTANG FASTBACK
FORD Mustang 5.0 TiVCT V8 Mustang GT A.Conv.,54990.0,Gasolina,2019,7342,450,Madrid,https://www.coches.net/ford-mustang-5.0-tivct-v8-331kw-mustang-gt-a.conv.-2p-gasolina-2019-en-madrid-59951463-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT A.CONV.
FORD Mustang 2.3 EcoBoost Mustang Aut. Fastb.,33900.0,Gasolina,2017,79529,314,Madrid,https://www.coches.net/ford-mustang-23-ecoboost-231kw-mustang-aut-fastb-2p-gasolina-2017-en-madrid-60853742-covo.aspx,Ford,Mustang,2.3,2.3 ECOBOOST MUSTANG AUT. FASTB.
FORD Mustang 5.0 TiVCT V8 Mustang GT ATFast.,58950.0,Gasolina,2024,4322,450,Granada,https://www.coches.net/km-0/ford/mustang/granada/5.0-tivct-v8-331kw-mustang-gt-atfast.-gasolina-de-km0-60094209-kovn.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT ATFAST.
FORD Mustang 5.0 TiVCT V8 Mustang GT Conv.,74990.0,Gasolina,2025,1,446,Madrid,https://www.coches.net/ford-mustang-50-tivct-v8-331kw-mustang-gt-conv-2p-gasolina-2025-en-madrid-60820274-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT CONV.
FORD Mustang 5.0 TiVCT V8 Mustang GT Conv.,65990.0,Gasolina,2025,1654,446,Madrid,https://www.coches.net/km-0/ford/mustang/madrid/50-tivct-v8-331kw-mustang-gt-conv-gasolina-de-km0-60416903-kovn.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT CONV.
FORD Mustang 2.3 EcoBoost Mustang Convertible,27999.0,Gasolina,2016,123000,314,Madrid,https://www.coches.net/ford-mustang-23-ecoboost-231kw-mustang-convertible-2p-gasolina-2017-en-madrid-60850919-covo.aspx,Ford,Mustang,2.3,2.3 ECOBOOST MUSTANG CONVERTIBLE
FORD Mustang 5.0 TiVCT V8 Mustang Mach I ATFastsb.,52000.0,Gasolina,2024,13500,459,Barcelona,https://www.coches.net/ford-mustang-50-tivct-v8-mustang-mach-i-atfastsb-2p-gasolina-2024-en-barcelona-60850083-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG MACH I ATFASTSB.
FORD Mustang 5.0 TiVCT V8 Mustang GT ATConv.,51300.0,Gasolina,2022,45500,450,Madrid,https://www.coches.net/ford-mustang-5.0-tivct-v8-331kw-mustang-gt-atconv.-2p-gasolina-2022-en-madrid-60625329-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT ATCONV.
FORD Mustang 5.0 TiVCT V8 Mustang Mach I ATFastsb.,54400.0,Gasolina,2022,36250,459,Baleares,https://www.coches.net/ford-mustang-5.0-tivct-v8-mustang-mach-i-atfastsb.-2p-gasolina-2022-en-baleares-59118330-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG MACH I ATFASTSB.
FORD Mustang 5.0 TiVCT V8 Mustang GT A.Conv.,32499.0,Gasolina,2016,65000,418,Barcelona,https://www.coches.net/ford-mustang-50-tivct-v8-307kw-mustang-gt-aconv-2p-gasolina-2017-en-barcelona-60849913-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT A.CONV.
FORD Mustang 5.0 TiVCT V8 Mustang GT ATConv.,55000.0,Gasolina,2023,38868,450,Pontevedra,https://www.coches.net/ford-mustang-50-tivct-v8-331kw-mustang-gt-atconv-2p-gasolina-2022-en-pontevedra-60650284-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT ATCONV.
FORD Mustang 2.3 EcoBoost Mustang Fastback,33990.0,Gasolina,2017,62000,314,Las Palmas,https://www.coches.net/ford-mustang-2.3-ecoboost-231kw-mustang-fastback-2p-gasolina-2017-en-las-palmas-60595164-covo.aspx,Ford,Mustang,2.3,2.3 ECOBOOST MUSTANG FASTBACK
FORD Mustang 2.3 EcoBoost Mustang Aut. Conv.,35800.0,Gasolina,2016,70141,310,Valencia,https://www.coches.net/ford-mustang-2.3-ecoboost-314cv-mustang-aut.-conv.-2p-gasolina-2016-en-valencia-60302738-covo.aspx,Ford,Mustang,2.3,2.3 ECOBOOST MUSTANG AUT. CONV.
FORD Mustang 2.3 EcoBoost Mustang Aut. Conv.,34990.0,Gasolina,2017,85000,314,Madrid,https://www.coches.net/ford-mustang-23-ecoboost-231kw-mustang-aut-conv-2p-gasolina-2017-en-madrid-60850934-covo.aspx,Ford,Mustang,2.3,2.3 ECOBOOST MUSTANG AUT. CONV.
FORD Mustang 5.0 TiVCT V8 Mustang GT A.Fast.,39800.0,Gasolina,2017,72700,418,Pontevedra,https://www.coches.net/ford-mustang-50-tivct-v8-307kw-mustang-gt-afast-2p-gasolina-2017-en-pontevedra-60630323-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT A.FAST.
FORD Mustang 5.0 TiVCT V8 Mustang GT ATFast.,65990.0,Gasolina,2025,3,446,Madrid,https://www.coches.net/km-0/ford/mustang/madrid/5.0-tivct-v8-331kw-mustang-gt-atfast.-gasolina-de-km0-60497211-kovn.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT ATFAST.
FORD Mustang 2.3 EcoBoost Mustang Aut. Fastb.,28890.0,Gasolina,2016,98700,314,Madrid,https://www.coches.net/ford-mustang-2.3-ecoboost-231kw-mustang-aut.-fastb.-2p-gasolina-2016-en-madrid-60625768-covo.aspx,Ford,Mustang,2.3,2.3 ECOBOOST MUSTANG AUT. FASTB.
FORD Mustang 2.3 EcoBoost Mustang Aut. Conv.,16900.0,Gasolina,2015,98000,314,Madrid,https://www.coches.net/ford-mustang-23-ecoboost-314cv-mustang-aut-conv-2p-gasolina-2015-en-madrid-60845933-covo.aspx,Ford,Mustang,2.3,2.3 ECOBOOST MUSTANG AUT. CONV.
FORD Mustang 5.0 TiVCT V8 Mustang GT A.Fast.,41899.0,Gasolina,2019,18200,450,Sevilla,https://www.coches.net/ford-mustang-50-tivct-v8-331kw-mustang-gt-afast-2p-gasolina-2019-en-sevilla-60845606-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT A.FAST.
FORD Mustang 5.0 TiVCT V8 Mustang GT BullitFastsb.,49990.0,Gasolina,2020,34000,459,Madrid,https://www.coches.net/ford-mustang-50-tivct-v8-mustang-gt-bullitfastsb-2p-gasolina-2020-en-madrid-60502370-covo.aspx,Ford,Mustang,5.0,5.0 TIVCT V8 MUSTANG GT BULLITFASTSB.
